seq,frame_num,cam_view,gait_pat,id,url,min_frame,max_frame,get_info_success,fps,start_time,end_time,download_video_success,video_path,crop_path,multi_person,poses_path
cljxi664s00683n6lhxbh8beh,11735,right side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,11735,11803,True,30.0,391.167,393.433,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cljxi6yx1006c3n6l55izjvr5,11805,right side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,11805,11933,True,30.0,393.5,397.767,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cljxi7kt0006g3n6l9obrwgde,11936,right side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,11936,11980,True,30.0,397.867,399.333,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cljxi82s2006k3n6l8u7gqntq,11986,left side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,11986,12090,True,30.0,399.533,403.0,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cllbyvxgt000u3o6l7nwi510j,12094,left side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,12094,12120,True,30.0,403.133,404.0,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cllbywkb000103o6lmam65od6,12122,right side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,12122,12161,True,30.0,404.067,405.367,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cllbyxjmr00163o6l8skxmujb,12163,right side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,12163,12234,True,30.0,405.433,407.8,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cllbyyh2a001c3o6lanqqhs7g,12235,left side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,12235,12302,True,30.0,407.833,410.067,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cllbyzkkm001i3o6l45u1jeg3,12365,right side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,12365,12390,True,30.0,412.167,413.0,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cllbz0tcd001o3o6l9xk6p1rd,12484,left side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,12484,12580,True,30.0,416.133,419.333,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cllbz3nkx001u3o6lc1n8stel,12660,right side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,12660,12725,True,30.0,422.0,424.167,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cllbz4yas00203o6lb5lv3xmr,13008,right side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,13008,13090,True,30.0,433.6,436.333,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cllc0la2000263o6ldir88qnb,13195,left side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,13195,13345,True,30.0,439.833,444.833,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cllc0njf1002c3o6lc9oewi8q,13910,left side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,13910,14038,True,30.0,463.667,467.933,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cllc0owv5002i3o6lf8nc9wez,14043,left side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,14043,14095,True,30.0,468.1,469.833,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cllc0qhax002m3o6ltjkzvput,14097,left side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,14097,14171,True,30.0,469.9,472.367,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cllc0reid002s3o6l3w7ki23w,14239,right side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,14239,14363,True,30.0,474.633,478.767,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cllc0t1oc002y3o6lz7j1wq4l,15354,left side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,15354,15458,True,30.0,511.8,515.267,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cllc0v8c100363o6l0tnitjgo,15619,left side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,15619,15720,True,30.0,520.633,524.0,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cllc0wbia003c3o6lkgntlxxj,15870,left side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,15870,15997,True,30.0,529.0,533.233,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cllc0y22y003i3o6liek1w8k8,16093,left side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,16093,16164,True,30.0,536.433,538.8,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cllc0zccl003o3o6lsxg9bxha,16639,right side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,16639,16697,True,30.0,554.633,556.567,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cllc10m7m003u3o6lzizfrn1k,16819,right side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,16819,16846,True,30.0,560.633,561.533,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cllc11h4u003y3o6lujf8deva,16961,left side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,16961,17095,True,30.0,565.367,569.833,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cllc136vu00423o6lz1gyo2p8,17132,right side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,17132,17220,True,30.0,571.067,574.0,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cllenu3ga00333o6luwrwtc56,13314,left side,normal,KnvYRnTA3XQ,https://www.youtube.com/watch?v=KnvYRnTA3XQ,13314,13396,True,60.0,221.9,223.267,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/KnvYRnTA3XQ_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/KnvYRnTA3XQ_crop.mp4,False,
cllenvewz00393o6lvc1dc7qr,13397,left side,normal,KnvYRnTA3XQ,https://www.youtube.com/watch?v=KnvYRnTA3XQ,13397,13504,True,60.0,223.283,225.067,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/KnvYRnTA3XQ_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/KnvYRnTA3XQ_crop.mp4,False,
clk7v0al3000j3n6l81n66a68,3945,right side,normal,MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,3945,4142,True,30.0,131.5,138.067,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/MN4vnaNwIsA_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/MN4vnaNwIsA_crop.mp4,False,
clk7v3gtf000v3n6la00c8eue,5675,right side,normal,MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,5675,5876,True,30.0,189.167,195.867,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/MN4vnaNwIsA_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/MN4vnaNwIsA_crop.mp4,False,
clk7v4dfr000z3n6lthxv7b9z,6137,left side,normal,MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,6137,6334,True,30.0,204.567,211.133,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/MN4vnaNwIsA_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/MN4vnaNwIsA_crop.mp4,False,
clk7v612u00133n6ldrkdfi7n,6609,right side,normal,MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,6609,6789,True,30.0,220.3,226.3,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/MN4vnaNwIsA_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/MN4vnaNwIsA_crop.mp4,False,
clk7v85pj001b3n6lhmu8dk9m,7846,right side,normal,MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,7846,8026,True,30.0,261.533,267.533,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/MN4vnaNwIsA_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/MN4vnaNwIsA_crop.mp4,False,
clk7vd8v8001z3n6l4h45mbxl,10199,right side,normal,MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,10199,10364,True,30.0,339.967,345.467,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/MN4vnaNwIsA_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/MN4vnaNwIsA_crop.mp4,False,
clk7veg1d00233n6ld9n15yu8,10592,left side,normal,MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,10592,10697,True,30.0,353.067,356.567,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/MN4vnaNwIsA_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/MN4vnaNwIsA_crop.mp4,False,
clk7vfg2700273n6l7uw034tx,11130,right side,normal,MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,11130,11299,True,30.0,371.0,376.633,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/MN4vnaNwIsA_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/MN4vnaNwIsA_crop.mp4,False,
clk7vgohu002f3n6l6edo8gi2,11620,right side,normal,MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,11620,11795,True,30.0,387.333,393.167,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/MN4vnaNwIsA_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/MN4vnaNwIsA_crop.mp4,False,
clk7vhaux002j3n6lnpdit5wa,11880,left side,normal,MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,11880,12046,True,30.0,396.0,401.533,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/MN4vnaNwIsA_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/MN4vnaNwIsA_crop.mp4,False,
clk7vifr9002o3n6lofjqr29e,12135,right side,normal,MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,12135,12308,True,30.0,404.5,410.267,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/MN4vnaNwIsA_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/MN4vnaNwIsA_crop.mp4,False,
cllc1utlu001r3o6leofk2m9w,12400,left side,normal,MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,12400,12564,True,30.0,413.333,418.8,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/MN4vnaNwIsA_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/MN4vnaNwIsA_crop.mp4,False,
cllc1x7j3001y3o6l3jo829my,12944,right side,normal,MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,12944,13105,True,30.0,431.467,436.833,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/MN4vnaNwIsA_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/MN4vnaNwIsA_crop.mp4,False,
cllc1ylva00253o6le0hrppme,13172,left side,normal,MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,13172,13334,True,30.0,439.067,444.467,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/MN4vnaNwIsA_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/MN4vnaNwIsA_crop.mp4,False,
cllc208i9002c3o6ls21a9v6i,13388,right side,normal,MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,13388,13540,True,30.0,446.267,451.333,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/MN4vnaNwIsA_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/MN4vnaNwIsA_crop.mp4,False,
cllc21h2d002g3o6lq9rx96l1,13619,left side,normal,MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,13619,13774,True,30.0,453.967,459.133,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/MN4vnaNwIsA_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/MN4vnaNwIsA_crop.mp4,False,
cllc248am002q3o6lx58pvcyp,13841,right side,normal,MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,13841,13997,True,30.0,461.367,466.567,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/MN4vnaNwIsA_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/MN4vnaNwIsA_crop.mp4,False,
cllc26p7b002x3o6lmz7e7jh5,14068,left side,normal,MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,14068,14228,True,30.0,468.933,474.267,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/MN4vnaNwIsA_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/MN4vnaNwIsA_crop.mp4,False,
cllc295kl00343o6ldnlgsc1i,14291,right side,normal,MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,14291,14448,True,30.0,476.367,481.6,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/MN4vnaNwIsA_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/MN4vnaNwIsA_crop.mp4,False,
cllc2b2ja003b3o6lprua1g0l,14791,left side,normal,MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,14791,14943,True,30.0,493.033,498.1,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/MN4vnaNwIsA_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/MN4vnaNwIsA_crop.mp4,False,
cllc2gg5z003i3o6l7f4xc4qr,14982,right side,normal,MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,14982,15132,True,30.0,499.4,504.4,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/MN4vnaNwIsA_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/MN4vnaNwIsA_crop.mp4,False,
cllc2ioa7003q3o6lns793jmg,15177,right side,normal,MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,15177,15330,True,30.0,505.9,511.0,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/MN4vnaNwIsA_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/MN4vnaNwIsA_crop.mp4,False,
cllc2jyqh003u3o6lmte5fdzt,15379,right side,normal,MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,15379,15519,True,30.0,512.633,517.3,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/MN4vnaNwIsA_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/MN4vnaNwIsA_crop.mp4,False,
cllc2ljyk00413o6l0hx0vps0,15572,left side,normal,MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,15572,15731,True,30.0,519.067,524.367,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/MN4vnaNwIsA_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/MN4vnaNwIsA_crop.mp4,False,
clk7vopzf003b3n6ls09yk91c,3475,right side,normal,nXuJIs25z1U,https://www.youtube.com/watch?v=nXuJIs25z1U,3475,3540,True,30.0,115.833,118.0,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/nXuJIs25z1U_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/nXuJIs25z1U_crop.mp4,False,
clk7vphu3003f3n6l7q6xnzl8,3542,left side,normal,nXuJIs25z1U,https://www.youtube.com/watch?v=nXuJIs25z1U,3542,3651,True,30.0,118.067,121.7,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/nXuJIs25z1U_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/nXuJIs25z1U_crop.mp4,False,
clk7vr8n7003n3n6l1mm7nwq5,4670,right side,normal,nXuJIs25z1U,https://www.youtube.com/watch?v=nXuJIs25z1U,4670,4721,True,30.0,155.667,157.367,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/nXuJIs25z1U_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/nXuJIs25z1U_crop.mp4,False,
cllbxozns00053o6lttivp81c,4952,right side,normal,nXuJIs25z1U,https://www.youtube.com/watch?v=nXuJIs25z1U,4952,5056,True,30.0,165.067,168.533,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/nXuJIs25z1U_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/nXuJIs25z1U_crop.mp4,False,
clk7vxpkh004b3n6lh19y5sxu,1286,right side,normal,RMdC8Pa3VbU,https://www.youtube.com/watch?v=RMdC8Pa3VbU,1286,1414,True,30.0,42.867,47.133,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/RMdC8Pa3VbU_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/RMdC8Pa3VbU_crop.mp4,False,
clk7vy9ja004f3n6lhju0ini5,2531,right side,normal,RMdC8Pa3VbU,https://www.youtube.com/watch?v=RMdC8Pa3VbU,2531,2712,True,30.0,84.367,90.4,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/RMdC8Pa3VbU_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/RMdC8Pa3VbU_crop.mp4,False,
cljxjjxh5009f3n6ltrwv4sda,168,left side,normal,tUT8Fh1zGKA,https://www.youtube.com/watch?v=tUT8Fh1zGKA,168,456,True,25.0,6.72,18.24,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/tUT8Fh1zGKA_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/tUT8Fh1zGKA_crop.mp4,False,
cljxjktjg009j3n6lvb3spwbi,546,left side,normal,tUT8Fh1zGKA,https://www.youtube.com/watch?v=tUT8Fh1zGKA,546,696,True,25.0,21.84,27.84,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/tUT8Fh1zGKA_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/tUT8Fh1zGKA_crop.mp4,False,
clk7w2a5o004r3n6l5ra8skem,1128,left side,normal,ucZdenbi65k,https://www.youtube.com/watch?v=ucZdenbi65k,1128,1299,True,60.0,18.8,21.65,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/ucZdenbi65k_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/ucZdenbi65k_crop.mp4,False,
clk7w3ipd004v3n6lvxg2f2do,1865,right side,normal,ucZdenbi65k,https://www.youtube.com/watch?v=ucZdenbi65k,1865,2070,True,60.0,31.083,34.5,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/ucZdenbi65k_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/ucZdenbi65k_crop.mp4,False,
cljxjogr100083n6ldltplryd,3125,left side,normal,ucZdenbi65k,https://www.youtube.com/watch?v=ucZdenbi65k,3125,3293,True,60.0,52.083,54.883,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/ucZdenbi65k_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/ucZdenbi65k_crop.mp4,False,
cljxjq1v8000h3n6ljow5w2g6,137,right side,normal,VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,137,196,True,30.0,4.567,6.533,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/VL0AOiZt_lg_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/VL0AOiZt_lg_crop.mp4,False,
